geoName,interest,candidate,date_collect,dateid
Lorraine,36,ahidalgo,20211121_1900,20211121
Midi-Pyrénées,43,ahidalgo,20211121_1900,20211121
Nord-Pas-de-Calais,17,ahidalgo,20211121_1900,20211121
Pays de la Loire,13,ahidalgo,20211121_1900,20211121
Picardie,28,ahidalgo,20211121_1900,20211121
Poitou-Charentes,15,ahidalgo,20211121_1900,20211121
Provence-Alpes-Côte d'Azur,34,ahidalgo,20211121_1900,20211121
Rhône-Alpes,42,ahidalgo,20211121_1900,20211121
Île-de-France,100,ahidalgo,20211121_1900,20211121
Alsace,85,ahidalgo,20211121_2000,20211121
Aquitaine,37,ahidalgo,20211121_2000,20211121
Auvergne,51,ahidalgo,20211121_2000,20211121
Basse-Normandie,17,ahidalgo,20211121_2000,20211121
Bourgogne,45,ahidalgo,20211121_2000,20211121
Bretagne,54,ahidalgo,20211121_2000,20211121
Centre-Val de Loire,36,ahidalgo,20211121_2000,20211121
Champagne-Ardenne,36,ahidalgo,20211121_2000,20211121
Corse,0,ahidalgo,20211121_2000,20211121
Franche-Comté,100,ahidalgo,20211121_2000,20211121
Haute-Normandie,76,ahidalgo,20211121_2000,20211121
Languedoc-Roussillon,58,ahidalgo,20211121_2000,20211121
Limousin,0,ahidalgo,20211121_2000,20211121
Lorraine,30,ahidalgo,20211121_2000,20211121
Midi-Pyrénées,50,ahidalgo,20211121_2000,20211121
Nord-Pas-de-Calais,65,ahidalgo,20211121_2000,20211121
Pays de la Loire,73,ahidalgo,20211121_2000,20211121
Picardie,71,ahidalgo,20211121_2000,20211121
Poitou-Charentes,77,ahidalgo,20211121_2000,20211121
Provence-Alpes-Côte d'Azur,22,ahidalgo,20211121_2000,20211121
Rhône-Alpes,43,ahidalgo,20211121_2000,20211121
Île-de-France,69,ahidalgo,20211121_2000,20211121
Alsace,13,ahidalgo,20211121_2100,20211121
Aquitaine,35,ahidalgo,20211121_2100,20211121
Auvergne,23,ahidalgo,20211121_2100,20211121
Basse-Normandie,21,ahidalgo,20211121_2100,20211121
Bourgogne,0,ahidalgo,20211121_2100,20211121
Bretagne,8,ahidalgo,20211121_2100,20211121
Centre-Val de Loire,37,ahidalgo,20211121_2100,20211121
Champagne-Ardenne,48,ahidalgo,20211121_2100,20211121
Corse,100,ahidalgo,20211121_2100,20211121
Franche-Comté,55,ahidalgo,20211121_2100,20211121
Haute-Normandie,33,ahidalgo,20211121_2100,20211121
Languedoc-Roussillon,10,ahidalgo,20211121_2100,20211121
Limousin,49,ahidalgo,20211121_2100,20211121
Lorraine,13,ahidalgo,20211121_2100,20211121
Midi-Pyrénées,19,ahidalgo,20211121_2100,20211121
Nord-Pas-de-Calais,26,ahidalgo,20211121_2100,20211121
Pays de la Loire,44,ahidalgo,20211121_2100,20211121
Picardie,0,ahidalgo,20211121_2100,20211121
Poitou-Charentes,17,ahidalgo,20211121_2100,20211121
Provence-Alpes-Côte d'Azur,19,ahidalgo,20211121_2100,20211121
Rhône-Alpes,24,ahidalgo,20211121_2100,20211121
Île-de-France,44,ahidalgo,20211121_2100,20211121
Alsace,83,ahidalgo,20211121_2200,20211121
Aquitaine,71,ahidalgo,20211121_2200,20211121
Auvergne,0,ahidalgo,20211121_2200,20211121
Basse-Normandie,0,ahidalgo,20211121_2200,20211121
Bourgogne,36,ahidalgo,20211121_2200,20211121
Bretagne,13,ahidalgo,20211121_2200,20211121
Centre-Val de Loire,61,ahidalgo,20211121_2200,20211121
Champagne-Ardenne,0,ahidalgo,20211121_2200,20211121
Corse,0,ahidalgo,20211121_2200,20211121
Franche-Comté,100,ahidalgo,20211121_2200,20211121
Haute-Normandie,0,ahidalgo,20211121_2200,20211121
Languedoc-Roussillon,34,ahidalgo,20211121_2200,20211121
Limousin,0,ahidalgo,20211121_2200,20211121
Lorraine,46,ahidalgo,20211121_2200,20211121
Midi-Pyrénées,33,ahidalgo,20211121_2200,20211121
Nord-Pas-de-Calais,33,ahidalgo,20211121_2200,20211121
Pays de la Loire,52,ahidalgo,20211121_2200,20211121
Picardie,28,ahidalgo,20211121_2200,20211121
Poitou-Charentes,0,ahidalgo,20211121_2200,20211121
Provence-Alpes-Côte d'Azur,17,ahidalgo,20211121_2200,20211121
Rhône-Alpes,24,ahidalgo,20211121_2200,20211121
Île-de-France,95,ahidalgo,20211121_2200,20211121
Alsace,11,ahidalgo,20211121_2300,20211121
Aquitaine,39,ahidalgo,20211121_2300,20211121
Auvergne,54,ahidalgo,20211121_2300,20211121
Basse-Normandie,91,ahidalgo,20211121_2300,20211121
Bourgogne,43,ahidalgo,20211121_2300,20211121
Bretagne,24,ahidalgo,20211121_2300,20211121
Centre-Val de Loire,47,ahidalgo,20211121_2300,20211121
Champagne-Ardenne,0,ahidalgo,20211121_2300,20211121
Corse,100,ahidalgo,20211121_2300,20211121
Franche-Comté,91,ahidalgo,20211121_2300,20211121
Haute-Normandie,47,ahidalgo,20211121_2300,20211121
Languedoc-Roussillon,19,ahidalgo,20211121_2300,20211121
Limousin,0,ahidalgo,20211121_2300,20211121
Lorraine,51,ahidalgo,20211121_2300,20211121
Midi-Pyrénées,19,ahidalgo,20211121_2300,20211121
Nord-Pas-de-Calais,12,ahidalgo,20211121_2300,20211121
Pays de la Loire,86,ahidalgo,20211121_2300,20211121
Picardie,46,ahidalgo,20211121_2300,20211121
Poitou-Charentes,90,ahidalgo,20211121_2300,20211121
Provence-Alpes-Côte d'Azur,27,ahidalgo,20211121_2300,20211121
Rhône-Alpes,24,ahidalgo,20211121_2300,20211121
Île-de-France,49,ahidalgo,20211121_2300,20211121
Alsace,100,akazib,20211121_0000,20211121
Aquitaine,39,akazib,20211121_0000,20211121
Auvergne,0,akazib,20211121_0000,20211121
Basse-Normandie,0,akazib,20211121_0000,20211121
Bourgogne,63,akazib,20211121_0000,20211121
Bretagne,0,akazib,20211121_0000,20211121
Centre-Val de Loire,0,akazib,20211121_0000,20211121
Champagne-Ardenne,0,akazib,20211121_0000,20211121
Corse,0,akazib,20211121_0000,20211121
Franche-Comté,0,akazib,20211121_0000,20211121
Haute-Normandie,0,akazib,20211121_0000,20211121
Languedoc-Roussillon,0,akazib,20211121_0000,20211121
Limousin,0,akazib,20211121_0000,20211121
Lorraine,0,akazib,20211121_0000,20211121
Midi-Pyrénées,0,akazib,20211121_0000,20211121
Nord-Pas-de-Calais,0,akazib,20211121_0000,20211121
Pays de la Loire,0,akazib,20211121_0000,20211121
Picardie,45,akazib,20211121_0000,20211121
Poitou-Charentes,0,akazib,20211121_0000,20211121
Provence-Alpes-Côte d'Azur,29,akazib,20211121_0000,20211121
Rhône-Alpes,21,akazib,20211121_0000,20211121
Île-de-France,23,akazib,20211121_0000,20211121
Alsace,0,akazib,20211121_0400,20211121
Aquitaine,0,akazib,20211121_0400,20211121
Auvergne,0,akazib,20211121_0400,20211121
Basse-Normandie,0,akazib,20211121_0400,20211121
Bourgogne,0,akazib,20211121_0400,20211121
Bretagne,0,akazib,20211121_0400,20211121
Centre-Val de Loire,0,akazib,20211121_0400,20211121
Champagne-Ardenne,0,akazib,20211121_0400,20211121
Corse,0,akazib,20211121_0400,20211121
Franche-Comté,0,akazib,20211121_0400,20211121
Haute-Normandie,0,akazib,20211121_0400,20211121
Languedoc-Roussillon,0,akazib,20211121_0400,20211121
Limousin,0,akazib,20211121_0400,20211121
Lorraine,0,akazib,20211121_0400,20211121
Midi-Pyrénées,0,akazib,20211121_0400,20211121
Nord-Pas-de-Calais,0,akazib,20211121_0400,20211121
Pays de la Loire,0,akazib,20211121_0400,20211121
Picardie,0,akazib,20211121_0400,20211121
Poitou-Charentes,0,akazib,20211121_0400,20211121
Provence-Alpes-Côte d'Azur,0,akazib,20211121_0400,20211121
Rhône-Alpes,0,akazib,20211121_0400,20211121
Île-de-France,100,akazib,20211121_0400,20211121
Alsace,0,akazib,20211121_0500,20211121
Aquitaine,100,akazib,20211121_0500,20211121
Auvergne,0,akazib,20211121_0500,20211121
Basse-Normandie,0,akazib,20211121_0500,20211121
Bourgogne,0,akazib,20211121_0500,20211121
Bretagne,0,akazib,20211121_0500,20211121
Centre-Val de Loire,0,akazib,20211121_0500,20211121
Champagne-Ardenne,0,akazib,20211121_0500,20211121
Corse,0,akazib,20211121_0500,20211121
Franche-Comté,0,akazib,20211121_0500,20211121
Haute-Normandie,0,akazib,20211121_0500,20211121
Languedoc-Roussillon,0,akazib,20211121_0500,20211121
Limousin,0,akazib,20211121_0500,20211121
Lorraine,0,akazib,20211121_0500,20211121
Midi-Pyrénées,0,akazib,20211121_0500,20211121
Nord-Pas-de-Calais,0,akazib,20211121_0500,20211121
Pays de la Loire,0,akazib,20211121_0500,20211121
Picardie,0,akazib,20211121_0500,20211121
Poitou-Charentes,0,akazib,20211121_0500,20211121
Provence-Alpes-Côte d'Azur,0,akazib,20211121_0500,20211121
Rhône-Alpes,0,akazib,20211121_0500,20211121
Île-de-France,61,akazib,20211121_0500,20211121
Alsace,0,akazib,20211121_0600,20211121
Aquitaine,91,akazib,20211121_0600,20211121
Auvergne,0,akazib,20211121_0600,20211121
Basse-Normandie,0,akazib,20211121_0600,20211121
Bourgogne,0,akazib,20211121_0600,20211121
Bretagne,0,akazib,20211121_0600,20211121
Centre-Val de Loire,0,akazib,20211121_0600,20211121
Champagne-Ardenne,0,akazib,20211121_0600,20211121
Corse,0,akazib,20211121_0600,20211121
Franche-Comté,0,akazib,20211121_0600,20211121
Haute-Normandie,0,akazib,20211121_0600,20211121
Languedoc-Roussillon,100,akazib,20211121_0600,20211121
Limousin,0,akazib,20211121_0600,20211121
Lorraine,0,akazib,20211121_0600,20211121
Midi-Pyrénées,0,akazib,20211121_0600,20211121
Nord-Pas-de-Calais,0,akazib,20211121_0600,20211121
Pays de la Loire,0,akazib,20211121_0600,20211121
Picardie,0,akazib,20211121_0600,20211121
Poitou-Charentes,0,akazib,20211121_0600,20211121
Provence-Alpes-Côte d'Azur,0,akazib,20211121_0600,20211121
Rhône-Alpes,0,akazib,20211121_0600,20211121
Île-de-France,0,akazib,20211121_0600,20211121
Alsace,0,akazib,20211121_0700,20211121
Aquitaine,0,akazib,20211121_0700,20211121
Auvergne,0,akazib,20211121_0700,20211121
Basse-Normandie,0,akazib,20211121_0700,20211121
Bourgogne,0,akazib,20211121_0700,20211121
Bretagne,0,akazib,20211121_0700,20211121
Centre-Val de Loire,0,akazib,20211121_0700,20211121
Champagne-Ardenne,0,akazib,20211121_0700,20211121
Corse,0,akazib,20211121_0700,20211121
Franche-Comté,0,akazib,20211121_0700,20211121
Haute-Normandie,0,akazib,20211121_0700,20211121
Languedoc-Roussillon,0,akazib,20211121_0700,20211121
Limousin,0,akazib,20211121_0700,20211121
Lorraine,100,akazib,20211121_0700,20211121
Midi-Pyrénées,0,akazib,20211121_0700,20211121
Nord-Pas-de-Calais,0,akazib,20211121_0700,20211121
Pays de la Loire,0,akazib,20211121_0700,20211121
Picardie,0,akazib,20211121_0700,20211121
Poitou-Charentes,0,akazib,20211121_0700,20211121
Provence-Alpes-Côte d'Azur,0,akazib,20211121_0700,20211121
Rhône-Alpes,0,akazib,20211121_0700,20211121
Île-de-France,79,akazib,20211121_0700,20211121
Alsace,33,akazib,20211121_0800,20211121
Aquitaine,0,akazib,20211121_0800,20211121
Auvergne,0,akazib,20211121_0800,20211121
Basse-Normandie,0,akazib,20211121_0800,20211121
Bourgogne,0,akazib,20211121_0800,20211121
Bretagne,21,akazib,20211121_0800,20211121
Centre-Val de Loire,0,akazib,20211121_0800,20211121
Champagne-Ardenne,0,akazib,20211121_0800,20211121
Corse,0,akazib,20211121_0800,20211121
Franche-Comté,61,akazib,20211121_0800,20211121
Haute-Normandie,0,akazib,20211121_0800,20211121
Languedoc-Roussillon,100,akazib,20211121_0800,20211121
Limousin,0,akazib,20211121_0800,20211121
Lorraine,0,akazib,20211121_0800,20211121
Midi-Pyrénées,0,akazib,20211121_0800,20211121
Nord-Pas-de-Calais,0,akazib,20211121_0800,20211121
Pays de la Loire,0,akazib,20211121_0800,20211121
Picardie,0,akazib,20211121_0800,20211121
Poitou-Charentes,0,akazib,20211121_0800,20211121
Provence-Alpes-Côte d'Azur,9,akazib,20211121_0800,20211121
Rhône-Alpes,8,akazib,20211121_0800,20211121
Île-de-France,51,akazib,20211121_0800,20211121
Alsace,33,akazib,20211121_0900,20211121
Aquitaine,0,akazib,20211121_0900,20211121
Auvergne,53,akazib,20211121_0900,20211121
Basse-Normandie,0,akazib,20211121_0900,20211121
Bourgogne,47,akazib,20211121_0900,20211121
Bretagne,0,akazib,20211121_0900,20211121
Centre-Val de Loire,0,akazib,20211121_0900,20211121
Champagne-Ardenne,62,akazib,20211121_0900,20211121
Corse,0,akazib,20211121_0900,20211121
Franche-Comté,0,akazib,20211121_0900,20211121
Haute-Normandie,0,akazib,20211121_0900,20211121
Languedoc-Roussillon,21,akazib,20211121_0900,20211121
Limousin,100,akazib,20211121_0900,20211121
Lorraine,33,akazib,20211121_0900,20211121
Midi-Pyrénées,22,akazib,20211121_0900,20211121
Nord-Pas-de-Calais,16,akazib,20211121_0900,20211121
Pays de la Loire,0,akazib,20211121_0900,20211121
Picardie,41,akazib,20211121_0900,20211121
Poitou-Charentes,40,akazib,20211121_0900,20211121
Provence-Alpes-Côte d'Azur,32,akazib,20211121_0900,20211121
Rhône-Alpes,0,akazib,20211121_0900,20211121
Île-de-France,59,akazib,20211121_0900,20211121
Alsace,0,akazib,20211121_1000,20211121
Aquitaine,19,akazib,20211121_1000,20211121
Auvergne,0,akazib,20211121_1000,20211121
Basse-Normandie,0,akazib,20211121_1000,20211121
Bourgogne,0,akazib,20211121_1000,20211121
Bretagne,0,akazib,20211121_1000,20211121
Centre-Val de Loire,0,akazib,20211121_1000,20211121
Champagne-Ardenne,73,akazib,20211121_1000,20211121
Corse,0,akazib,20211121_1000,20211121
Franche-Comté,77,akazib,20211121_1000,20211121
Haute-Normandie,100,akazib,20211121_1000,20211121
Languedoc-Roussillon,54,akazib,20211121_1000,20211121
Limousin,0,akazib,20211121_1000,20211121
Lorraine,75,akazib,20211121_1000,20211121
Midi-Pyrénées,27,akazib,20211121_1000,20211121
Nord-Pas-de-Calais,38,akazib,20211121_1000,20211121
Pays de la Loire,45,akazib,20211121_1000,20211121
Picardie,0,akazib,20211121_1000,20211121
Poitou-Charentes,0,akazib,20211121_1000,20211121
Provence-Alpes-Côte d'Azur,40,akazib,20211121_1000,20211121
Rhône-Alpes,10,akazib,20211121_1000,20211121
Île-de-France,77,akazib,20211121_1000,20211121
Alsace,0,akazib,20211121_1100,20211121
Aquitaine,0,akazib,20211121_1100,20211121
Auvergne,0,akazib,20211121_1100,20211121
Basse-Normandie,0,akazib,20211121_1100,20211121
Bourgogne,0,akazib,20211121_1100,20211121
Bretagne,69,akazib,20211121_1100,20211121
Centre-Val de Loire,0,akazib,20211121_1100,20211121
Champagne-Ardenne,0,akazib,20211121_1100,20211121
Corse,0,akazib,20211121_1100,20211121
Franche-Comté,0,akazib,20211121_1100,20211121
Haute-Normandie,100,akazib,20211121_1100,20211121
Languedoc-Roussillon,0,akazib,20211121_1100,20211121
Limousin,0,akazib,20211121_1100,20211121
Lorraine,78,akazib,20211121_1100,20211121
Midi-Pyrénées,0,akazib,20211121_1100,20211121
Nord-Pas-de-Calais,56,akazib,20211121_1100,20211121
Pays de la Loire,22,akazib,20211121_1100,20211121
Picardie,0,akazib,20211121_1100,20211121
Poitou-Charentes,0,akazib,20211121_1100,20211121
Provence-Alpes-Côte d'Azur,69,akazib,20211121_1100,20211121
Rhône-Alpes,10,akazib,20211121_1100,20211121
Île-de-France,54,akazib,20211121_1100,20211121
Alsace,0,akazib,20211121_1200,20211121
Aquitaine,0,akazib,20211121_1200,20211121
Auvergne,0,akazib,20211121_1200,20211121
Basse-Normandie,0,akazib,20211121_1200,20211121
Bourgogne,100,akazib,20211121_1200,20211121
Bretagne,38,akazib,20211121_1200,20211121
Centre-Val de Loire,57,akazib,20211121_1200,20211121
Champagne-Ardenne,0,akazib,20211121_1200,20211121
Corse,0,akazib,20211121_1200,20211121
Franche-Comté,0,akazib,20211121_1200,20211121
Haute-Normandie,0,akazib,20211121_1200,20211121
Languedoc-Roussillon,0,akazib,20211121_1200,20211121
Limousin,0,akazib,20211121_1200,20211121
Lorraine,0,akazib,20211121_1200,20211121
Midi-Pyrénées,0,akazib,20211121_1200,20211121
Nord-Pas-de-Calais,14,akazib,20211121_1200,20211121
Pays de la Loire,0,akazib,20211121_1200,20211121
Picardie,0,akazib,20211121_1200,20211121
Poitou-Charentes,42,akazib,20211121_1200,20211121
Provence-Alpes-Côte d'Azur,12,akazib,20211121_1200,20211121
Rhône-Alpes,27,akazib,20211121_1200,20211121
Île-de-France,31,akazib,20211121_1200,20211121
Alsace,0,akazib,20211121_1300,20211121
Aquitaine,50,akazib,20211121_1300,20211121
Auvergne,0,akazib,20211121_1300,20211121
Basse-Normandie,0,akazib,20211121_1300,20211121
Bourgogne,0,akazib,20211121_1300,20211121
Bretagne,29,akazib,20211121_1300,20211121
Centre-Val de Loire,45,akazib,20211121_1300,20211121
Champagne-Ardenne,0,akazib,20211121_1300,20211121
Corse,0,akazib,20211121_1300,20211121
Franche-Comté,0,akazib,20211121_1300,20211121
Haute-Normandie,0,akazib,20211121_1300,20211121
Languedoc-Roussillon,0,akazib,20211121_1300,20211121
Limousin,0,akazib,20211121_1300,20211121
Lorraine,100,akazib,20211121_1300,20211121
Midi-Pyrénées,0,akazib,20211121_1300,20211121
Nord-Pas-de-Calais,22,akazib,20211121_1300,20211121
Pays de la Loire,0,akazib,20211121_1300,20211121
Picardie,0,akazib,20211121_1300,20211121
Poitou-Charentes,0,akazib,20211121_1300,20211121
Provence-Alpes-Côte d'Azur,36,akazib,20211121_1300,20211121
Rhône-Alpes,14,akazib,20211121_1300,20211121
Île-de-France,29,akazib,20211121_1300,20211121
Alsace,0,akazib,20211121_1400,20211121
Aquitaine,7,akazib,20211121_1400,20211121
Auvergne,0,akazib,20211121_1400,20211121
Basse-Normandie,47,akazib,20211121_1400,20211121
Bourgogne,0,akazib,20211121_1400,20211121
Bretagne,8,akazib,20211121_1400,20211121
Centre-Val de Loire,0,akazib,20211121_1400,20211121
Champagne-Ardenne,0,akazib,20211121_1400,20211121
Corse,0,akazib,20211121_1400,20211121
Franche-Comté,0,akazib,20211121_1400,20211121
Haute-Normandie,0,akazib,20211121_1400,20211121
Languedoc-Roussillon,0,akazib,20211121_1400,20211121
Limousin,100,akazib,20211121_1400,20211121
Lorraine,14,akazib,20211121_1400,20211121
Midi-Pyrénées,10,akazib,20211121_1400,20211121
Nord-Pas-de-Calais,32,akazib,20211121_1400,20211121
Pays de la Loire,8,akazib,20211121_1400,20211121
Picardie,0,akazib,20211121_1400,20211121
Poitou-Charentes,0,akazib,20211121_1400,20211121
Provence-Alpes-Côte d'Azur,10,akazib,20211121_1400,20211121
Rhône-Alpes,11,akazib,20211121_1400,20211121
Île-de-France,18,akazib,20211121_1400,20211121
Alsace,53,akazib,20211121_1500,20211121
Aquitaine,55,akazib,20211121_1500,20211121
Auvergne,0,akazib,20211121_1500,20211121
Basse-Normandie,0,akazib,20211121_1500,20211121
Bourgogne,0,akazib,20211121_1500,20211121
Bretagne,68,akazib,20211121_1500,20211121
Centre-Val de Loire,0,akazib,20211121_1500,20211121
Champagne-Ardenne,0,akazib,20211121_1500,20211121
Corse,0,akazib,20211121_1500,20211121
Franche-Comté,0,akazib,20211121_1500,20211121
Haute-Normandie,72,akazib,20211121_1500,20211121
Languedoc-Roussillon,83,akazib,20211121_1500,20211121
Limousin,0,akazib,20211121_1500,20211121
Lorraine,0,akazib,20211121_1500,20211121
Midi-Pyrénées,83,akazib,20211121_1500,20211121
Nord-Pas-de-Calais,26,akazib,20211121_1500,20211121
Pays de la Loire,0,akazib,20211121_1500,20211121
Picardie,0,akazib,20211121_1500,20211121
Poitou-Charentes,0,akazib,20211121_1500,20211121
Provence-Alpes-Côte d'Azur,100,akazib,20211121_1500,20211121
Rhône-Alpes,30,akazib,20211121_1500,20211121
Île-de-France,39,akazib,20211121_1500,20211121
Alsace,0,akazib,20211121_1600,20211121
Aquitaine,14,akazib,20211121_1600,20211121
Auvergne,0,akazib,20211121_1600,20211121
Basse-Normandie,0,akazib,20211121_1600,20211121
Bourgogne,0,akazib,20211121_1600,20211121
Bretagne,0,akazib,20211121_1600,20211121
Centre-Val de Loire,0,akazib,20211121_1600,20211121
Champagne-Ardenne,0,akazib,20211121_1600,20211121
Corse,0,akazib,20211121_1600,20211121
Franche-Comté,0,akazib,20211121_1600,20211121
Haute-Normandie,0,akazib,20211121_1600,20211121
Languedoc-Roussillon,21,akazib,20211121_1600,20211121
Limousin,100,akazib,20211121_1600,20211121
Lorraine,0,akazib,20211121_1600,20211121
Midi-Pyrénées,20,akazib,20211121_1600,20211121
Nord-Pas-de-Calais,26,akazib,20211121_1600,20211121
Pays de la Loire,46,akazib,20211121_1600,20211121
Picardie,0,akazib,20211121_1600,20211121
Poitou-Charentes,0,akazib,20211121_1600,20211121
Provence-Alpes-Côte d'Azur,10,akazib,20211121_1600,20211121
Rhône-Alpes,8,akazib,20211121_1600,20211121
Île-de-France,29,akazib,20211121_1600,20211121
Alsace,0,akazib,20211121_1700,20211121
Aquitaine,7,akazib,20211121_1700,20211121
Auvergne,0,akazib,20211121_1700,20211121
Basse-Normandie,0,akazib,20211121_1700,20211121
Bourgogne,0,akazib,20211121_1700,20211121
Bretagne,0,akazib,20211121_1700,20211121
Centre-Val de Loire,13,akazib,20211121_1700,20211121
Champagne-Ardenne,0,akazib,20211121_1700,20211121
Corse,0,akazib,20211121_1700,20211121
Franche-Comté,0,akazib,20211121_1700,20211121
Haute-Normandie,0,akazib,20211121_1700,20211121
Languedoc-Roussillon,0,akazib,20211121_1700,20211121
Limousin,100,akazib,20211121_1700,20211121
Lorraine,56,akazib,20211121_1700,20211121
Midi-Pyrénées,10,akazib,20211121_1700,20211121
Nord-Pas-de-Calais,7,akazib,20211121_1700,20211121
Pays de la Loire,0,akazib,20211121_1700,20211121
Picardie,0,akazib,20211121_1700,20211121
Poitou-Charentes,0,akazib,20211121_1700,20211121
Provence-Alpes-Côte d'Azur,15,akazib,20211121_1700,20211121
Rhône-Alpes,8,akazib,20211121_1700,20211121
Île-de-France,17,akazib,20211121_1700,20211121
Alsace,0,akazib,20211121_1800,20211121
Aquitaine,31,akazib,20211121_1800,20211121
Auvergne,0,akazib,20211121_1800,20211121
Basse-Normandie,100,akazib,20211121_1800,20211121
Bourgogne,0,akazib,20211121_1800,20211121
Bretagne,37,akazib,20211121_1800,20211121
Centre-Val de Loire,54,akazib,20211121_1800,20211121
Champagne-Ardenne,0,akazib,20211121_1800,20211121
Corse,0,akazib,20211121_1800,20211121
Franche-Comté,0,akazib,20211121_1800,20211121
Haute-Normandie,0,akazib,20211121_1800,20211121
Languedoc-Roussillon,86,akazib,20211121_1800,20211121
Limousin,0,akazib,20211121_1800,20211121
Lorraine,61,akazib,20211121_1800,20211121
Midi-Pyrénées,0,akazib,20211121_1800,20211121
Nord-Pas-de-Calais,31,akazib,20211121_1800,20211121
Pays de la Loire,0,akazib,20211121_1800,20211121
Picardie,0,akazib,20211121_1800,20211121
Poitou-Charentes,0,akazib,20211121_1800,20211121
Provence-Alpes-Côte d'Azur,0,akazib,20211121_1800,20211121
Rhône-Alpes,50,akazib,20211121_1800,20211121
Île-de-France,54,akazib,20211121_1800,20211121
Alsace,0,akazib,20211121_1900,20211121
Aquitaine,30,akazib,20211121_1900,20211121
Auvergne,0,akazib,20211121_1900,20211121
Basse-Normandie,100,akazib,20211121_1900,20211121
Bourgogne,0,akazib,20211121_1900,20211121
Bretagne,36,akazib,20211121_1900,20211121
Centre-Val de Loire,54,akazib,20211121_1900,20211121
Champagne-Ardenne,0,akazib,20211121_1900,20211121
Corse,0,akazib,20211121_1900,20211121
Franche-Comté,0,akazib,20211121_1900,20211121
Haute-Normandie,0,akazib,20211121_1900,20211121
Languedoc-Roussillon,0,akazib,20211121_1900,20211121
Limousin,0,akazib,20211121_1900,20211121
Lorraine,0,akazib,20211121_1900,20211121
Midi-Pyrénées,88,akazib,20211121_1900,20211121
Nord-Pas-de-Calais,0,akazib,20211121_1900,20211121
Pays de la Loire,0,akazib,20211121_1900,20211121
Picardie,0,akazib,20211121_1900,20211121
Poitou-Charentes,0,akazib,20211121_1900,20211121
Provence-Alpes-Côte d'Azur,0,akazib,20211121_1900,20211121
Rhône-Alpes,16,akazib,20211121_1900,20211121
Île-de-France,37,akazib,20211121_1900,20211121
Alsace,0,akazib,20211121_2000,20211121
Aquitaine,29,akazib,20211121_2000,20211121
Auvergne,0,akazib,20211121_2000,20211121
Basse-Normandie,92,akazib,20211121_2000,20211121
Bourgogne,82,akazib,20211121_2000,20211121
Bretagne,33,akazib,20211121_2000,20211121
Centre-Val de Loire,100,akazib,20211121_2000,20211121
Champagne-Ardenne,0,akazib,20211121_2000,20211121
Corse,0,akazib,20211121_2000,20211121
Franche-Comté,0,akazib,20211121_2000,20211121
Haute-Normandie,0,akazib,20211121_2000,20211121
Languedoc-Roussillon,0,akazib,20211121_2000,20211121
Limousin,0,akazib,20211121_2000,20211121
Lorraine,0,akazib,20211121_2000,20211121
Midi-Pyrénées,80,akazib,20211121_2000,20211121
Nord-Pas-de-Calais,0,akazib,20211121_2000,20211121
Pays de la Loire,0,akazib,20211121_2000,20211121
Picardie,0,akazib,20211121_2000,20211121
Poitou-Charentes,0,akazib,20211121_2000,20211121
Provence-Alpes-Côte d'Azur,0,akazib,20211121_2000,20211121
Rhône-Alpes,76,akazib,20211121_2000,20211121
Île-de-France,85,akazib,20211121_2000,20211121
Alsace,0,akazib,20211121_2100,20211121
Aquitaine,32,akazib,20211121_2100,20211121
Auvergne,0,akazib,20211121_2100,20211121
Basse-Normandie,0,akazib,20211121_2100,20211121
Bourgogne,0,akazib,20211121_2100,20211121
Bretagne,0,akazib,20211121_2100,20211121
Centre-Val de Loire,0,akazib,20211121_2100,20211121
Champagne-Ardenne,0,akazib,20211121_2100,20211121
Corse,0,akazib,20211121_2100,20211121
Franche-Comté,0,akazib,20211121_2100,20211121
Haute-Normandie,74,akazib,20211121_2100,20211121
Languedoc-Roussillon,45,akazib,20211121_2100,20211121
Limousin,0,akazib,20211121_2100,20211121
Lorraine,0,akazib,20211121_2100,20211121
Midi-Pyrénées,43,akazib,20211121_2100,20211121
Nord-Pas-de-Calais,60,akazib,20211121_2100,20211121
Pays de la Loire,0,akazib,20211121_2100,20211121
Picardie,0,akazib,20211121_2100,20211121
Poitou-Charentes,0,akazib,20211121_2100,20211121
Provence-Alpes-Côte d'Azur,0,akazib,20211121_2100,20211121
Rhône-Alpes,0,akazib,20211121_2100,20211121
Île-de-France,100,akazib,20211121_2100,20211121
Alsace,0,akazib,20211121_2200,20211121
Aquitaine,0,akazib,20211121_2200,20211121
Auvergne,0,akazib,20211121_2200,20211121
Basse-Normandie,0,akazib,20211121_2200,20211121
Bourgogne,0,akazib,20211121_2200,20211121
Bretagne,0,akazib,20211121_2200,20211121
Centre-Val de Loire,24,akazib,20211121_2200,20211121
Champagne-Ardenne,0,akazib,20211121_2200,20211121
Corse,0,akazib,20211121_2200,20211121
Franche-Comté,0,akazib,20211121_2200,20211121
Haute-Normandie,0,akazib,20211121_2200,20211121
Languedoc-Roussillon,0,akazib,20211121_2200,20211121
Limousin,100,akazib,20211121_2200,20211121
Lorraine,0,akazib,20211121_2200,20211121
Midi-Pyrénées,0,akazib,20211121_2200,20211121
Nord-Pas-de-Calais,0,akazib,20211121_2200,20211121
Pays de la Loire,0,akazib,20211121_2200,20211121
Picardie,0,akazib,20211121_2200,20211121
